ID,Values from Dict1
CVE-2018-1000864,"'maven:org.jenkins-ci.main:jenkins-core', 'maven:org.jvnet.hudson.main:hudson-core'"
CVE-2019-14892,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2019-1003063,'maven:org.jenkins-ci.plugins:snsnotify'
CVE-2017-12973,'maven:com.nimbusds:nimbus-jose-jwt'
CVE-2013-5035,'maven:net.sourceforge.htmlcleaner:htmlcleaner'
CVE-2017-2666,'maven:io.undertow:undertow-core'
CVE-2015-5345,"'maven:org.apache.tomcat:tomcat-util', 'maven:org.apache.tomcat:tomcat-catalina', 'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:catalina'"
CVE-2012-1007,'maven:org.apache.struts:struts-core'
CVE-2017-1000090,'maven:org.jenkins-ci.plugins:role-strategy'
CVE-2015-8862,"'maven:org.webjars.bower:mustache', 'maven:org.webjars.npm:primeui', 'maven:org.webjars:mustachejs', 'maven:org.webjars.bower:github-com-tempusdominus-core', 'maven:org.webjars.bowergithub.tempusdominus:bootstrap-4', 'maven:org.webjars.bower:github-com-tempusdominus-bootstrap-4', 'maven:org.webjars.bower:tempusdominus-bootstrap-4'"
CVE-2020-5403,'maven:io.projectreactor.netty:reactor-netty'
CVE-2020-36182,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2021-29262,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.solr-solrj', 'maven:org.apache.solr:solr-core'"
CVE-2017-1000209,'maven:com.neovisionaries:nv-websocket-client'
CVE-2022-24196,'maven:com.itextpdf:kernel'
CVE-2017-10687,'maven:org.webjars.npm:node-sass'
CVE-2019-10464,'maven:org.jenkins-ci.plugins:weblogic-deployer-plugin'
CVE-2017-14868,"'maven:org.restlet.jse:org.restlet', 'maven:org.simpleframework:simple-xml'"
CVE-2022-25180,'maven:org.jenkins-ci.plugins.workflow:workflow-cps'
CVE-2019-1003076,'maven:org.jenkins-ci.plugins:audit2db'
CVE-2017-2611,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-1999037,'maven:org.jenkins-ci.plugins:resource-disposer'
CVE-2014-0111,'maven:org.apache.syncope:syncope-core'
CVE-2020-2238,"'maven:org.jenkins-ci.plugins:git-parameter', 'maven:org.jenkins-ci.tools:git-parameter'"
CVE-2019-10452,'maven:org.jenkins-ci.plugins:view26'
CVE-2020-27217,"'maven:org.eclipse.hono:hono-bom', 'maven:org.eclipse.hono:hono-core'"
CVE-2020-2272,'maven:org.jenkins-ci.plugins:elastest'
CVE-2020-7676,"'maven:org.webjars.npm:angular', 'maven:org.webjars.bower:angular', 'maven:org.webjars.npm:angular-timer', 'maven:org.webjars:angularjs', 'maven:org.webjars.bower:angularjs', 'maven:org.webjars.npm:github-com-angular-ui-ui-router'"
CVE-2020-2251,'maven:org.jenkins-ci.plugins:soapui-pro-functional-testing'
CVE-2020-13957,"'maven:org.apache.solr:solr-solrj', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.solr-solrj', 'maven:org.apache.solr:solr-core'"
CVE-2016-4977,'maven:org.springframework.security.oauth:spring-security-oauth2'
CVE-2018-1047,'maven:org.wildfly:wildfly-undertow'
CVE-2020-28491,'maven:com.fasterxml.jackson.dataformat:jackson-dataformat-cbor'
CVE-2020-1748,'maven:org.wildfly.security:wildfly-elytron'
CVE-2019-15477,"'maven:io.jooby:jooby', 'maven:org.jooby:jooby'"
CVE-2016-1000346,"'maven:org.bouncycastle:bcprov-debug-jdk15on', 'maven:bouncycastle:bcprov-jdk15', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcprov-jdk15', 'maven:org.bouncycastle:bcprov-debug-jdk14', 'maven:bouncycastle:bcprov-jdk14', 'maven:org.bouncycastle:bcprov-ext-debug-jdk15on', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcpg-jdk15on', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcprov-jdk15on', 'maven:org.bouncycastle:bcprov-jdk15on', 'maven:org.bouncycastle:bcprov-ext-jdk15on', 'maven:org.bouncycastle:bcprov-jdk15', 'maven:org.bouncycastle:bcprov-jdk16', 'maven:org.bouncycastle:bcprov-jdk14'"
CVE-2019-14909,'maven:org.keycloak:keycloak-ldap-federation'
CVE-2019-12728,'maven:org.grails:grails-core'
CVE-2020-13942,"'maven:org.apache.unomi:unomi-kar', 'maven:org.apache.unomi:unomi-wab', 'maven:org.apache.unomi:unomi-plugins-base', 'maven:org.apache.unomi:unomi-persistence-elasticsearch-core', 'maven:org.apache.unomi:unomi-services', 'maven:org.apache.unomi:unomi-common'"
CVE-2015-8859,'maven:org.webjars.npm:send'
CVE-2017-9799,"'maven:org.apache.storm:storm-hbase', 'maven:org.apache.storm:storm-hdfs', 'maven:org.apache.storm:storm-core'"
CVE-2018-1257,"'maven:org.springframework:spring-core', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-jms', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-websocket', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-messaging', 'maven:org.springframework:spring-messaging'"
CVE-2014-3503,'maven:org.apache.syncope:syncope-core'
CVE-2014-3603,'maven:org.opensaml:opensaml'
CVE-2020-14062,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2020-2241,'maven:org.jenkins-ci.plugins:database'
CVE-2018-3823,'maven:org.elasticsearch:elasticsearch'
CVE-2018-1999036,'maven:org.jenkins-ci.plugins:ssh-agent'
CVE-2019-11405,'maven:org.openapitools:openapi-generator-project'
CVE-2017-16115,'maven:org.webjars.bower:browser-request'
CVE-2019-10382,'maven:org.jenkins-ci.plugins:labmanager'
CVE-2013-7315,"'maven:org.springframework:org.springframework.web', 'maven:org.springframework:spring-web'"
CVE-2017-4991,"'maven:org.cloudfoundry.identity:cloudfoundry-identity-uaa', 'maven:org.cloudfoundry.identity:cloudfoundry-identity-server', 'maven:org.cloudfoundry.identity:cloudfoundry-identity-common'"
CVE-2017-4994,'maven:org.cloudfoundry.identity:cloudfoundry-identity-uaa'
CVE-2018-19362,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2014-0050,'maven:commons-fileupload:commons-fileupload'
CVE-2019-20343,'maven:org.codehaus.mojo:exec-maven-plugin'
CVE-2020-14366,"'maven:org.keycloak:keycloak-parent', 'maven:org.keycloak:keycloak-forms-common-themes', 'maven:org.keycloak:keycloak-services'"
CVE-2009-0026,"'maven:org.apache.jackrabbit:jackrabbit-webapp', 'maven:org.apache.jackrabbit:jackrabbit-core'"
CVE-2012-4386,'maven:org.apache.struts:struts2-core'
CVE-2020-2297,'maven:com.hoiio.jenkins:sms'
CVE-2019-12406,"'maven:org.apache.cxf:cxf', 'maven:org.apache.cxf:apache-cxf', 'maven:org.apache.cxf:cxf-core'"
CVE-2020-1935,"'maven:org.apache.tomcat:tomcat', 'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:tomcat-coyote'"
CVE-2020-14340,'maven:org.jboss.xnio:xnio-nio'
CVE-2018-11776,"'maven:org.apache.struts:struts2-rest-plugin', 'maven:org.apache.struts:struts2-core'"
CVE-2022-25312,'maven:org.apache.any23:apache-any23-core'
CVE-2020-26238,'maven:com.cronutils:cron-utils'
CVE-2018-1000177,'maven:org.jenkins-ci.plugins:s3'
CVE-2020-27216,"'maven:org.mortbay.jetty:jetty-webapp', 'maven:org.eclipse.jetty:jetty-runner', 'maven:org.eclipse.jetty:jetty-webapp'"
CVE-2019-16570,'maven:org.jenkins-ci.plugins:rapiddeploy-jenkins'
CVE-2020-13444,'maven:com.liferay.portal:portal-impl'
CVE-2019-12409,'maven:org.apache.solr:solr-core'
CVE-2018-8025,'maven:org.apache.hbase:hbase-thrift'
CVE-2017-12645,'maven:com.liferay.portal:com.liferay.portal.impl'
CVE-2020-14966,"'maven:org.webjars.bowergithub.kjur:jsrsasign', 'maven:org.webjars.bower:jsrsasign'"
CVE-2020-2175,'maven:org.jenkins-ci.plugins:fitnesse'
CVE-2018-8039,"'maven:org.apache.cxf:cxf', 'maven:org.apache.cxf:apache-cxf', 'maven:org.apache.cxf:cxf-rt-transports-http'"
CVE-2020-11977,"'maven:org.apache.syncope:syncope', 'maven:org.apache.syncope.ext.flowable:syncope-ext-flowable-bpmn'"
CVE-2018-1002200,"'maven:plexus:plexus-archiver', 'maven:org.codehaus.plexus:plexus-archiver'"
CVE-2017-16028,'maven:org.webjars:browser-sync'
CVE-2018-1338,"'maven:org.apache.tika:tika-core', 'maven:org.apache.tika:tika-bundle', 'maven:org.apache.tika:tika-parsers'"
CVE-2016-1000343,"'maven:org.bouncycastle:bcprov-jdk15', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcprov-jdk15on', 'maven:org.bouncycastle:bcprov-ext-debug-jdk15on', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcpg-jdk15on', 'maven:org.bouncycastle:bcprov-debug-jdk14', 'maven:bouncycastle:bcprov-jdk14', 'maven:org.bouncycastle:bcprov-jdk14', 'maven:org.bouncycastle:bcprov-jdk15on', 'maven:org.bouncycastle:bcprov-ext-jdk15on'"
CVE-2014-0054,"'maven:org.springframework:spring-webmvc', 'maven:org.springframework:org.springframework.oxm', 'maven:org.springframework:spring-oxm', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-web', 'maven:org.springframework:org.springframework.web', 'maven:org.springframework:spring-web'"
CVE-2011-2487,"'maven:org.apache.cxf:cxf', 'maven:org.apache.cxf:cxf-rt-ws-security'"
CVE-2013-5855,"'maven:com.sun.faces:jsf-impl', 'maven:org.glassfish:javax.faces'"
CVE-2020-12113,'maven:org.freeswitch.esl.client:java-esl-client'
CVE-2020-9482,"'maven:org.apache.nifi.registry:nifi-registry-web-api', 'maven:org.apache.nifi.registry:nifi-registry-revision-spring-jdbc', 'maven:org.apache.nifi.registry:nifi-registry-client'"
CVE-2019-10445,'maven:org.jenkins-ci.plugins:google-kubernetes-engine'
CVE-2017-15708,"'maven:org.apache.synapse:Apache-Synapse', 'maven:org.apache.synapse:synapse-core', 'maven:commons-collections:commons-collections'"
CVE-2018-16850,'maven:ru.yandex.qatools.embed:postgresql-embedded'
CVE-2018-3827,'maven:org.elasticsearch:elasticsearch'
CVE-2022-27216,'maven:org.jenkins-ci.plugins:dbCharts'
CVE-2020-5206,'maven:org.opencastproject:opencast-kernel'
CVE-2019-3788,"'maven:org.cloudfoundry.identity:cloudfoundry-identity-server', 'maven:org.cloudfoundry.identity:cloudfoundry-identity-client-lib'"
CVE-2013-7398,'maven:com.ning:async-http-client'
CVE-2008-0002,'maven:org.apache.tomcat:catalina'
CVE-2018-12973,'maven:net.opentsdb:opentsdb'
CVE-2018-17605,'maven:com.bertramlabs.plugins:asset-pipeline-servlet'
CVE-2020-2231,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-17184,"'maven:org.apache.syncope:syncope-core', 'maven:org.apache.syncope.ext.oidcclient:syncope-ext-oidcclient-persistence-jpa', 'maven:org.apache.syncope.core:syncope-core-persistence-jpa', 'maven:org.apache.syncope.ext.saml2sp:syncope-ext-saml2sp-persistence-jpa', 'maven:org.apache.syncope.client:syncope-client-enduser'"
CVE-2020-9547,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2020-28953,'maven:org.freeswitch.esl.client:java-esl-client'
CVE-2019-10329,'maven:org.jenkins-ci.plugins:influxdb'
CVE-2011-4461,"'maven:org.eclipse.jetty.aggregate:jetty-all-server', 'maven:org.eclipse.jetty.aggregate:jetty-all', 'maven:org.eclipse.jetty:jetty-util', 'maven:org.eclipse.jetty:jetty-server'"
CVE-2018-12533,'maven:org.richfaces.framework:richfaces-impl'
CVE-2017-7561,'maven:org.jboss.resteasy:resteasy-jaxrs'
CVE-2018-1000873,'maven:com.fasterxml.jackson.datatype:jackson-datatype-jsr310'
CVE-2016-10531,"'maven:org.webjars.npm:md-data-table', 'maven:org.webjars.npm:marked', 'maven:org.webjars:marked', 'maven:org.webjars.bower:marked'"
CVE-2010-5312,'maven:org.webjars:jquery-ui'
CVE-2013-1966,"'maven:com.opensymphony:xwork-core', 'maven:org.apache.struts.xwork:xwork-core', 'maven:org.apache.struts:struts2-core'"
CVE-2011-4969,'maven:org.webjars.bower:jquery'
CVE-2013-1479,
CVE-2015-4883,
CVE-2013-3326,
CVE-2016-0896,
CVE-2008-3636,
CVE-2016-2844,
CVE-2010-4422,
CVE-2017-15398,
CVE-2010-3567,
CVE-2012-2400,
CVE-2011-3130,
CVE-2011-3545,
CVE-2012-2821,
CVE-2013-1369,
CVE-2015-6787,
CVE-2021-22883,
CVE-2022-0434,
CVE-2015-6791,
CVE-2017-3248,
CVE-2014-1723,
CVE-2011-0037,
CVE-2016-6199,
CVE-2018-12426,
CVE-2010-0847,
CVE-2021-24527,
CVE-2015-9334,
CVE-2014-2470,
CVE-2013-3333,
CVE-2013-3327,
CVE-2013-0724,
CVE-2012-5249,
CVE-2013-5850,
CVE-2014-3200,
CVE-2009-2844,
CVE-2015-9351,
CVE-2013-0911,
CVE-2016-3427,
CVE-2020-14859,
CVE-2013-5200,
CVE-2006-5338,
CVE-2021-45459,
CVE-2012-5276,
CVE-2016-10677,
CVE-2006-0284,
CVE-2010-2299,
CVE-2017-5793,
CVE-2018-19207,
CVE-2015-0437,
CVE-2011-0472,
CVE-2011-3550,
CVE-2015-2117,
CVE-2013-2210,
CVE-2011-2862,
CVE-2012-5089,
CVE-2012-0557,
CVE-2016-10889,
CVE-2017-3230,
CVE-2013-3334,
CVE-2013-2422,
CVE-2011-1460,
CVE-2014-6396,
CVE-2017-9772,
CVE-2012-5278,
CVE-2010-0842,
CVE-2016-1650,
CVE-2011-3046,
CVE-2002-0727,
CVE-2020-26245,
CVE-2012-1713,
CVE-2013-2858,
CVE-2012-5266,
CVE-2014-8363,
CVE-2016-2099,
CVE-2015-1242,
CVE-2019-9879,
CVE-2013-6639,
CVE-2015-1253,
CVE-2015-4733,
CVE-2005-4800,
CVE-2010-4463,
CVE-2011-3115,
CVE-2017-3601,
CVE-2014-7928,
CVE-2016-0494,
CVE-2013-0442,
CVE-2008-6994,
CVE-2019-12241,
CVE-2013-2465,
CVE-2006-5351,
CVE-2017-3758,
CVE-2017-3602,
CVE-2021-26707,
CVE-2010-0846,
CVE-2021-23702,
CVE-2017-3599,
CVE-2015-1260,
CVE-2019-5096,
CVE-2019-17669,
CVE-2022-1253,
CVE-2012-0555,
CVE-2017-15962,
CVE-2014-4326,
CVE-2012-0505,
CVE-2015-1295,
CVE-2021-2064,
CVE-2007-5521,
CVE-2013-1372,
CVE-2016-10971,
CVE-2021-2391,
CVE-2006-0270,
CVE-2021-24493,
CVE-2012-5274,
CVE-2008-4828,
CVE-2012-3136,
CVE-2018-12889,
CVE-2021-32751,
CVE-2022-0767,
CVE-2015-1346,
CVE-2014-0432,
CVE-2008-1646,
CVE-2018-19586,
CVE-2020-15181,
CVE-2020-25021,
CVE-2020-2276,
CVE-2005-2108,
CVE-2014-7933,
CVE-2006-0548,
CVE-2016-3679,
CVE-2021-36880,
CVE-2019-15822,
CVE-2017-13137,
CVE-2021-2066,
CVE-2019-19015,
CVE-2017-10391,
CVE-2014-2490,
CVE-2010-1229,
CVE-2013-3363,
CVE-2016-10624,
CVE-2021-41492,
CVE-2021-24827,
CVE-2021-24370,
CVE-2010-2898,
CVE-2016-10606,
CVE-2014-0417,
CVE-2000-0419,
CVE-2017-6753,
CVE-2018-16521,
CVE-2015-1228,
CVE-2021-24307,
CVE-2015-4844,
CVE-2010-3252,
CVE-2017-9834,
CVE-2008-0520,
CVE-2016-10930,
CVE-2020-28450,
CVE-2015-2213,
CVE-2014-7901,
CVE-2021-44906,
CVE-2003-5001,
CVE-2015-1258,
CVE-2011-1116,
CVE-2008-1821,
CVE-2011-1203,
CVE-2019-7412,
CVE-2017-0907,
CVE-2014-1749,
CVE-2020-2915,
CVE-2017-3249,
CVE-2007-5526,
CVE-2013-2846,
CVE-2013-2425,
CVE-2013-5852,
CVE-2011-3927,
CVE-2013-2931,
CVE-2015-1284,
CVE-2017-3540,
CVE-2016-1209,
CVE-2017-3543,
CVE-2017-3250,
CVE-2017-6027,
CVE-2018-1000837,
CVE-2021-24499,
CVE-2018-20973,
CVE-2013-5824,
CVE-2020-14645,
CVE-2016-5142,
CVE-2010-0887,
CVE-2015-2003,
CVE-2008-1825,
CVE-2016-5579,
CVE-2015-9335,
CVE-2014-5203,
CVE-2019-10754,"'maven:org.apereo.cas:cas-server-support-oidc', 'maven:org.apereo.cas:cas-server-support-oauth-core-api', 'maven:org.apereo.cas:cas-server-support-oidc-core-api', 'maven:org.apereo.cas:cas-server-core-util-api', 'maven:org.apereo.cas:cas-server-support-pac4j-core-clients', 'maven:org.apereo.cas:cas-server-support-simple-mfa', 'maven:org.apereo.cas:cas-server-support-shell', 'maven:org.apereo.cas:cas-server-core-services-api'"
CVE-2017-11554,'maven:org.webjars.npm:node-sass'
CVE-2018-8032,"'maven:org.apache.axis:axis', 'maven:axis:axis'"
CVE-2020-5407,"'maven:org.springframework.security:spring-security-core', 'maven:org.springframework.security:spring-security-saml2-service-provider'"
CVE-2019-10793,'maven:org.webjars.bower:dot-object'
CVE-2018-1196,"'maven:org.springframework.boot:spring-boot', 'maven:org.springframework.boot:spring-boot-loader-tools'"
CVE-2018-8815,'maven:org.opencms:opencms-core'
CVE-2015-1831,"'maven:org.apache.struts:struts2-core', 'maven:org.apache.struts.xwork:xwork-core'"
CVE-2018-1274,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-data-commons', 'maven:org.springframework.data:spring-data-commons'"
CVE-2019-16776,"'maven:org.webjars:npm', 'maven:org.webjars.npm:npm', 'maven:org.webjars.bower:npm'"
CVE-2019-1003085,'maven:org.jenkins-ci.plugins:zephyr-enterprise-test-management'
CVE-2020-13951,'maven:org.apache.openmeetings:openmeetings-parent'
CVE-2018-1048,'maven:io.undertow:undertow-core'
CVE-2016-6311,'maven:io.undertow:undertow-core'
CVE-2016-8746,"'maven:org.apache.ranger:ranger', 'maven:org.apache.ranger:ranger-plugins-common'"
CVE-2011-5034,"'maven:org.apache.geronimo:geronimo', 'maven:geronimo:geronimo-tomcat', 'maven:org.apache.geronimo.modules:geronimo-tomcat6'"
CVE-2018-9116,'maven:com.github.tomakehurst:wiremock'
CVE-2020-9495,"'maven:org.apache.archiva.redback:redback-authentication-ldap', 'maven:org.apache.archiva.redback:redback-users-ldap', 'maven:org.apache.archiva.redback:redback-common-ldap'"
CVE-2020-2200,"'maven:org.jvnet.hudson.plugins:play-autotest-plugin', 'maven:org.jenkins-ci.plugins:play-autotest-plugin'"
CVE-2019-0213,'maven:org.apache.archiva:archiva'
CVE-2018-20834,"'maven:org.webjars:tar', 'maven:org.webjars:npm', 'maven:org.webjars.npm:tar', 'maven:org.webjars:browser-sync', 'maven:org.webjars.bower:npm'"
CVE-2017-3201,'maven:com.exadel.flamingo.flex:amf-serializer'
CVE-2019-10416,'maven:org.jenkins-ci.plugins:violation-comments-to-gitlab'
CVE-2019-10365,'maven:org.jenkins-ci.plugins:google-kubernetes-engine'
CVE-2018-11804,"'maven:org.apache.spark:spark-core_2.10', 'maven:org.apache.spark:spark-core_2.11'"
CVE-2014-7191,"'maven:org.webjars:qs', 'maven:org.webjars.bower:qs', 'maven:org.webjars.bower:jsonpath-object-transform', 'maven:org.webjars.npm:floatthead', 'maven:org.webjars:npm', 'maven:org.webjars.bower:messageformat', 'maven:org.webjars:browser-sync'"
CVE-2021-20220,'maven:io.undertow:undertow-core'
CVE-2019-10339,'maven:org.jenkins-ci.plugins:jx-resources'
CVE-2018-9458,'maven:org.robolectric:android-all'
CVE-2019-10325,'maven:io.jenkins.plugins:warnings-ng'
CVE-2014-0228,"'maven:org.apache.hive.shims:hive-shims-common-secure', 'maven:org.apache.hive:hive-exec', 'maven:org.apache.hive:hive-service', 'maven:org.apache.hive:hive', 'maven:org.apache.hive:hive-common'"
CVE-2019-11189,'maven:org.onosproject:onos-apps-acl'
CVE-2019-5442,'maven:ro.pippo:pippo-jaxb'
CVE-2017-7678,"'maven:org.apache.spark:spark-core_2.11', 'maven:org.apache.spark:spark-core_2.10'"
CVE-2022-23307,"'maven:apache-log4j:log4j', 'maven:org.apache.log4j:com.springsource.org.apache.log4j', 'maven:log4j:log4j', 'maven:org.clojars.aaroniba:log4j'"
CVE-2007-6721,"'maven:org.bouncycastle:bcprov-jdk15', 'maven:bouncycastle:bcprov-jdk15'"
CVE-2017-4947,'maven:com.vmware.xenon:xenon-common'
CVE-2020-25802,'maven:org.craftercms:crafter-studio'
CVE-2020-2134,'maven:org.jenkins-ci.plugins:script-security'
CVE-2019-14910,'maven:org.keycloak:keycloak-util-embedded-ldap'
CVE-2018-1000109,'maven:org.jenkins-ci.plugins:google-play-android-publisher'
CVE-2012-5883,'maven:org.webjars:yui'
CVE-2020-5230,"'maven:org.opencastproject:base', 'maven:org.opencastproject:opencast-common', 'maven:org.opencastproject:opencast-ingest-service-impl'"
CVE-2005-3745,'maven:struts:struts'
CVE-2020-10689,'maven:org.eclipse.che.infrastructure:infrastructure-kubernetes'
CVE-2016-1000031,'maven:commons-fileupload:commons-fileupload'
CVE-2015-6748,"'maven:org.apache.tika:tika-server', 'maven:org.jsoup:jsoup'"
CVE-2017-3166,"'maven:org.apache.hadoop:hadoop-main', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.hadoop-client', 'maven:org.apache.hadoop:hadoop-mapreduce-client-core'"
CVE-2017-12165,"'maven:io.undertow:undertow-examples', 'maven:io.undertow:undertow-core'"
CVE-2020-2197,'maven:hudson.plugins:project-inheritance'
CVE-2019-10324,'maven:org.jenkins-ci.plugins:artifactory'
CVE-2018-15795,'maven:org.springframework.credhub:spring-credhub-core'
CVE-2018-1317,"'maven:org.apache.zeppelin:zeppelin', 'maven:org.apache.zeppelin:zeppelin-zengine'"
CVE-2014-9634,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2014-0112,"'maven:org.apache.struts.xwork:xwork-core', 'maven:org.apache.struts:struts2-core'"
CVE-2012-5784,"'maven:org.apache.axis:axis', 'maven:axis:axis'"
CVE-2018-11047,"'maven:org.cloudfoundry.identity:cloudfoundry-identity-uaa', 'maven:org.cloudfoundry.identity:cloudfoundry-identity-server'"
CVE-2019-10241,"'maven:org.eclipse.jetty.aggregate:jetty-all', 'maven:org.eclipse.jetty:jetty-server', 'maven:org.eclipse.jetty:jetty-util', 'maven:org.eclipse.jetty:jetty-servlet'"
CVE-2017-2613,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2019-17579,'maven:org.sonarsource.sonarqube:sonar-web'
CVE-2017-2602,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-1000170,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2019-18394,'maven:org.igniterealtime.openfire:xmppserver'
CVE-2018-11248,'maven:com.liulishuo.filedownloader:library'
CVE-2017-12621,'maven:commons-jelly:commons-jelly'
CVE-2019-0233,'maven:org.apache.struts:struts2-core'
CVE-2015-5262,'maven:org.apache.httpcomponents:httpclient'
CVE-2017-9794,'maven:org.apache.geode:geode-core'
CVE-2019-3875,"'maven:org.keycloak:keycloak-services', 'maven:org.keycloak:keycloak-server-spi-private', 'maven:org.keycloak:keycloak-core'"
CVE-2017-12629,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.lucene-queryparser', 'maven:org.apache.solr:solr-core', 'maven:org.apache.lucene:lucene-queryparser'"
